TOKEN, MAPPEDURL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
zq9j91,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~26905~101202:Book-of-Hours--Hours-of-the-Virgin-?trs=1&qvq=w4s%3A%2Fwhat%2FMs+42%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0
62e62x,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81142~106229?trs=1&qvq=q%3A9999998%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0
kjhd83,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~63829~102957:Chronolgy-of-Ancient-Nations,-f-92r?trs=4&qvq=q%3Athe+prophet+Muhammad%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0"
04l78x,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~63727~102949?trs=4&qvq=q%3Athe+prophet+Muhammad%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=1
g4jk5w,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64050~102974?trs=4&qvq=q%3Athe+prophet+Muhammad%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=2
l2fxhs,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64063~102975:Chronolgy-of-Ancient-Nations,-f-162?trs=687&qvq=sort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E4%7E4&mi=105&cic=UoEsha%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
97q32z,https://images.is.ed.ac.uk/luna/servlet/view/search?search=Search&q=quot%3BEC.97%22&QuickSearchA=QuickSearchA&pgs=50&res=1
51106c,https://images.is.ed.ac.uk/luna/servlet/view/search?search=Search&q=EC.97&QuickSearchA=QuickSearchA&pgs=50&res=1
3v5990,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~4~4~51245~102747:Calotypes-and-Portraits,-vol-VI,-f-?cic=UoEcar%7E4%7E4"
364hbg,https://images.is.ed.ac.uk/luna/servlet/view/all/what/Ms 42?pgs=50&res=1&cic=UoEwmm%7E1%7E1&sort=Work_Title%2CWork_Creator_Name%2CWork_Shelfmark
37b792,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99418~100013?trs=71&qvq=sort%3AWork_Creator_Name%2CWork_Title%2CWork_Display_Date%2CWork_Repository%3Blc%3AUoEhal%7E2%7E2&mi=59&cic=UoEhal%7E2%7E2
7wh6x7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99350~100008?trs=71&qvq=sort%3AWork_Creator_Name%2CWork_Title%2CWork_Display_Date%2CWork_Repository%3Blc%3AUoEhal%7E2%7E2&mi=60&cic=UoEhal%7E2%7E2
c837z1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~4~4~55800~102919:Calotypes,-by-D-O--Hill-and-R--Adam?trs=4&qvq=q%3A%3D%22Monro%2C+Alexander%2C+Prof%22%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEcar%7E4%7E4&mi=0&cic=UoEcar%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
4c938q,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEsha~1~1~32561~100423,362,213,289,196,1013,570,401,100,579,393,1&xwr=16&ywr=9"
1z1dh5,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEgal~5~5~76790~105875,432,210,146,201,1009,568,71,99,146,201,1&xwr=16&ywr=9"
4414fv,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64320~103058:Koran,-No-1a?cic=UoEsha%7E4%7E4"
lr0e4h,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81142~106229?trs=1&qvq=q%3A9999998%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0&cic=UoEgal%7E5%7E5
83996z,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEhal~2~2~99338~100004,10,242,1694,532,1714,964,849,268,1694,532,1&xwr=16&ywr=9"
754ka9,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEgal~2~2~41958~103000,163,36,846,639,1171,659,421,318,846,639,1&xwr=16&ywr=9"
tc004d,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEgal~2~2~41958~103000,464,264,244,184,1171,659,3840,2880,7808,5896,1&xwr=16&ywr=9"
z68yo8,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEgal~2~2~41958~103000,246,140,130,98,622,350,2040,1529,4147,3130,1&xwr=16&ywr=9"
w2zpfn,https://images.is.ed.ac.uk/luna/servlet/user/groups/create?cic=UoEgal%7E2%7E2
66814c,https://images.is.ed.ac.uk/luna/servlet/login?cic=UoEsha%7E4%7E4
p40hye,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEcar~3~3~59621~102223,192,36,1249,898,1632,918,623,447,1249,898,1&xwr=16&ywr=9"
9e46ev,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEsha~4~4~64063~102975,332,136,148,237,812,457,72,117,148,237,1&xwr=16&ywr=9"
ctc9ok,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEsha~4~4~64063~102975,332,136,148,237,812,457,72,117,148,237,2&sip1=,UoEsha~4~4~64063~102975,270,36,273,437,812,457,135,217,273,437,&xwr=16&ywr=9"
bxs0cc,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~28335~101290:Book-of-Hours,-f-113v?cic=UoEwmm%7E1%7E1"
mh7jy6,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~56036~102095:Sir-William-Pearce-Memorial-Hall-an?cic=UoEcar%7E3%7E3
655fmg,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~44075~103303:Upper-Hall-of-the-University-Librar?trs=1&qvq=q%3Aplayfair%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CRepro_Title%3Blc%3AUoEgal%7E4%7E4&mi=0&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CRepro_Title
468o81,https://images.is.ed.ac.uk/luna/servlet/widget/view/all?widgetType=thumbnail&embedded=true&cic=UoEsha%7E3%7E3
6x9201,https://images.is.ed.ac.uk/luna/servlet/UoEsha~3~3?cic=UoEsha%7E3%7E3
w7u5h2,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55136~102269:Renwick-s-Last-Speech,-Recto?trs=5&qvq=q%3Arenwick%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E3%7E3&mi=0&cic=UoEsha%7E3%7E3&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
uw3j7m,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54678~102231:Insititutes-of-Christian-Religion,-?trs=1&qvq=q%3Acalvin%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E3%7E3&mi=0&cic=UoEsha%7E3%7E3&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
44805c,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~47422~103067:Professor-John-Hutton-Balfour,-Rect?nsip=1&widgetType=detail&cic=UoEgal%7E4%7E4"
2i82v3,"https://images.is.ed.ac.uk/luna/servlet/widget/detail/UoEgal~4~4~47422~103067:Professor-John-Hutton-Balfour,-Rect?widgetType=detail&embedded=true&cic=UoEgal%7E4%7E4"
181q9g,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~4~4~49704~102635
gpdyv6,https://images.is.ed.ac.uk/luna/servlet/workspace?&xwr=16&ywr=9
ru614g,https://images.is.ed.ac.uk/luna/servlet/view/search?os=0&q=Revel&pgs=50&res=1
zx9uc4,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEgal~4~4~45686~103373,771,394,155,219,1696,954,76,108,155,219,1&xwr=16&ywr=9"
s7o43r,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~66218~100850:Moray-House,-Canongate?trs=1&qvq=w4s%3A%2Fwho%2FScott%2C+Walter%2C+Sir%2Fwhat%2FFiction%2Fwhere%2FMoray+House+College+of+Education%3Bsort%3AWork_Title%2CWork_Creator_Name%2CWork_Shelfmark%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0&sort=Work_Title%2CWork_Creator_Name%2CWork_Shelfmark"
sd8hfo,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~29011~101329:Regiam-Majestatem,-15th-C-,-f-87v"
w0smb1,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEwmm~1~1~26995~101208,310,144,142,193,761,428,69,95,142,193,1&xwr=16&ywr=9"
0t0jv5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~65323~100796:Napoleon--From-a-Picture-by-F--Gera?trs=14&qvq=q%3ANapoleon%3Bsort%3AWork_Source%2CWork_Creator_Name%2CWork_Title%2CWork_Display_Date%3Blc%3AUoEwal%7E1%7E1&mi=5&cic=UoEwal%7E1%7E1&sort=Work_Source%2CWork_Creator_Name%2CWork_Title%2CWork_Display_Date
0aljj7,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEgal~5~5~61273~103632,227,46,422,506,1112,625,209,253,422,505,1&xwr=16&ywr=9"
r7c701,https://images.is.ed.ac.uk/luna/servlet/widget/detail/UoEcha~1~1~293872~101445:Les-Isles-de-Schetland-ou-Thylinsel?widgetType=detail&embedded=true&cic=UoEcha%7E1%7E1
96y04x,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~66049~100840:Dryburgh-Abbey--From-the-South?trs=21&qvq=q%3ADryburgh+Abbey%3Bsort%3AWork_Title%2CWork_Creator_Name%2CWork_Shelfmark%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=14&sort=Work_Title%2CWork_Creator_Name%2CWork_Shelfmark
2x99u2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~61488~100564:-Photograph-of-a-lithograph-of-Sir-?cic=UoEwal%7E1%7E1
7182j5,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEwal~1~1~59275~100427,479,176,243,376,1200,675,120,186,243,376,1&xwr=16&ywr=9"
8y213o,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~54686~100151:Conisborough-Castle?sort=Work_Title%2CWork_Creator_Name%2CWork_Shelfmark
55w4o9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~54703~100152:The-Castle-of-Coningsburgh-=-Ch̢tea
2ppu0n,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~11953~142201:2003---canteen?trs=19867&qvq=sort%3AWork_Description%2CWork_Creator_Name%2CWork_Title%2CWork_Subject%3Blc%3AUoEecp%7E1%7E1&mi=1154&cic=UoEecp%7E1%7E1&sort=Work_Description%2CWork_Creator_Name%2CWork_Title%2CWork_Subject
fm2e9l,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~61952~103688:Song-School-St-Mary,-1897,-f-13r?trs=17&qvq=q%3Atraquair%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEgal%7E5%7E5&mi=13&cic=UoEgal%7E5%7E5&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
a2momz,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99490~100010:Anatomical-Figure-of-a-Horse--ecorc
q8o231,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%3Djoseph+AND+%3Dblack+LIMIT%3AUoEsha%7E2%7E2&pgs=250&res=2&cic=UoEsha%7E2%7E2&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
50cyvk,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~60592~102840:World-History,-f-23r-detail?trs=687&qvq=sort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E4%7E4&mi=437&cic=UoEsha%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
44hvq9,https://images.is.ed.ac.uk/luna/servlet/login?cic=UoEgal%7E2%7E2
39dd62,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~60823~102861:World-History,-f-120r-detail?cic=UoEwal%7E1%7E1"
ax048o,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55276~102176?trs=199&qvq=w4s%3A%2Fwhere%2FNew+College%3Bsort%3AWork_Title%2CWork_Creator_Name%2CWork_Shelfmark%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=92
21en3b,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~91923~149530?trs=909&qvq=q%3AArchive%3Bsort%3AWork_Description%2CWork_Creator_Name%2CWork_Title%2CWork_Subject%3Blc%3AUoEecp%7E1%7E1&mi=860&cic=UoEecp%7E1%7E1&sort=Work_Description%2CWork_Creator_Name%2CWork_Title%2CWork_Subject
6yb935,https://images.is.ed.ac.uk/luna/servlet/view/all?os=50&pgs=250&res=1&cic=UoEsha%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
51v5fm,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEsha~4~4~63778~102953,376,36,393,623,1144,643,199,314,393,623,1&xwr=16&ywr=9"
2y3k8r,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~61384~102912:Khush-khati--caligraphy-,-f-11r?trs=8&qvq=q%3Apersian%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E4%7E4&mi=7&cic=UoEsha%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
951qml,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~41002~102086:Album-Amicorum,-1645-54,-Inside-fro"
57yoms,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64024~102972:Chronolgy-of-Ancient-Nations,-f-141?trs=1&qvq=q%3Aangel%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEsha%7E4%7E4&mi=0&cic=UoEsha%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title"
56le4p,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEsha~4~4~58215~102624,308,36,435,571,1050,591,605,644,1466,1926,1&xwr=16&ywr=9"
6au1he,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~2~2~46066~101920:Prospecting-Cruise-to-South-Georgia?trs=175&qvq=sort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEcar%7E2%7E2&mi=5&cic=UoEcar%7E2%7E2&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
fo19on,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~42123~103006:Biblia--German-,-f-7v,-detail?cic=UoEgal%7E2%7E2"
pgp34g,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~42160~103009:Biblia-Sacra,-f-458r?cic=UoEgal%7E2%7E2"
ougvy3,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~2~2~45438~101864:Prospecting-Cruise-to-South-Georgia?trs=175&qvq=sort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEcar%7E2%7E2&mi=20&cic=UoEcar%7E2%7E2&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
01ac0x,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~68159~100967?trs=1071&qvq=sort%3AWork_Source%2CWork_Creator_Name%2CWork_Title%2CWork_Display_Date%3Blc%3AUoEwal%7E1%7E1&mi=12&cic=UoEwal%7E1%7E1
062xbx,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81142~106229?trs=2&qvq=q%3A9999998%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEgal%7E5%7E5&mi=0&cic=UoEgal%7E5%7E5&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
11kb95,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81142~106230?trs=2&qvq=q%3A9999998%3Bsort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEgal%7E5%7E5&mi=1&cic=UoEgal%7E5%7E5&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
aty625,"https://images.is.ed.ac.uk/luna/servlet/view/all/who/Isfahani, Husain Zihri?os=50&pgs=50&res=2"
rc693l,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~57850~101978:Mount-Stuart,-Bute,-No-25?cic=UoEcar%7E3%7E3"
xi2d2k,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~68383~100981:Interior-of-the-Church-of-the-Holy-?trs=817&qvq=w4s%3A%2Fwhat%2FEngraving%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=49
0l95lv,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEwmm~1~1~34200~101689,349,147,155,237,853,480,78,119,157,239,1&xwr=16&ywr=9"
203gmq,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99809~100053:Model-of-rock-salt-molecule?trs=2&qvq=q%3Asodium+chloride%3Blc%3AUoEcar%7E3%7E3%2CUoEarc%7E1%7E1%2CUoEgal%7E5%7E5%2CUoEecl%7E1%7E1%2CUoEecp%7E1%7E1%2CUoEcar%7E4%7E4%2CUoEhal%7E1%7E1%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CAMICO%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0
qj82o6,https://images.is.ed.ac.uk/luna/servlet/view/search?search=Search&q=dk.5.15&QuickSearchA=QuickSearchA&pgs=50&res=1&cic=UoEgal%7E5%7E5&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
2maxhx,https://images.is.ed.ac.uk/luna/servlet/UoEgal~4~4
2wyj1t,https://images.is.ed.ac.uk/luna/servlet/view/search?search=Search&q=World+History&QuickSearchA=QuickSearchA&pgs=50&res=1&cic=UoEsha%7E4%7E4&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
7h9k58,"https://images.is.ed.ac.uk/luna/servlet/view/search/what/University of Edinburgh Buildings Extension, the McEwan Hall?q=Work_Title%3D%22University+of+Edinburgh+Buildings+Extension%2C+the+McEwan+Hall%22&pgs=50&res=1&cic=UoEcar%7E3%7E3"
l46a7d,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~2~2~45294~101852:Prospecting-Cruise-to-South-Georgia?trs=175&qvq=sort%3AWork_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title%3Blc%3AUoEcar%7E2%7E2&mi=39&cic=UoEcar%7E2%7E2&sort=Work_Creator_Details%2CWork_Shelfmark%2CWork_Source_Page_No%2CWork_Title
7g48zo,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64742~103064?sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&qvq=q:9999999;sort:work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title;lc:UoEsha~4~4&mi=0&trs=1
kwl89a,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~64742~103064?sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&qvq=q:9999999;sort:work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title;lc:UoEsha~4~4&mi=0&trs=1
gwf25n,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~64549~100748:-Facsimile-of-a-painting-of-Smailho?cic=UoEwal%7E1%7E1
q34vvc,"https://images.is.ed.ac.uk/luna/servlet/workspace?sip0=,UoEsha~1~1~44313~101382,620,269,284,371,1524,857,140,184,284,371,1&xwr=16&ywr=9"
glc98x,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~68638~100997?trs=4&qvq=q%3Aeyemouth%3Blc%3AUoEcar%7E3%7E3%2CUoEgal%7E5%7E5%2CUoEcar%7E4%7E4%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=0
5zgh68,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~73673~147379:2005---animation?trs=133&qvq=q%3AAnimation%3Bsort%3AWork_Description%2CWork_Creator_Name%2CWork_Title%2CWork_Subject%3Blc%3AUoEcar%7E3%7E3%2CUoEarc%7E1%7E1%2CUoEgal%7E5%7E5%2CUoEecl%7E1%7E1%2CUoEecp%7E1%7E1%2CUoEcar%7E4%7E4%2CUoEhal%7E1%7E1%2CUoEgal%7E2%7E2%2CUoEwmm%7E2%7E2%2CUoEsha%7E3%7E3%2CUoEhal%7E2%7E2%2CUoEsha%7E4%7E4%2CUoEcar%7E2%7E2%2CUoEgal%7E3%7E3%2CUoEsha%7E1%7E1%2CAMICO%7E1%7E1%2CUoEsha%7E2%7E2%2CUoEgal%7E4%7E4%2CUoEwal%7E1%7E1%2CUoEwmm%7E1%7E1&mi=25&sort=Work_Description%2CWork_Creator_Name%2CWork_Title%2CWork_Subject
